ticker,company,sector,environmental_score,transition_score,governance_score,n_pillars_available,data_confidence_pct,final_score
VRSN,Verisign,Information Technology,50.47491638795986,77.97321682074184,68.9990504857888,3,81.33333333333333,65.8157278981635
VRT,Vertiv,Industrials,24.85042434082265,75.58927018340151,49.708891153953005,3,87.64285714285714,50.04952855939238
VRTX,Vertex Pharmaceuticals,Health Care,45.85421968848621,82.43539550765443,81.801276292332,3,82.16666666666666,70.03029716282421
VST,Vistra Corp.,Utilities,10.944700460829496,25.0285499245258,78.25364600840956,3,88.33333333333333,38.07563213125495
VTR,Ventas,Real Estate,44.88,61.27332042773439,70.0726922793541,3,84.19413919413918,58.74200423569616
VTRS,Viatris,Health Care,43.50989175065323,76.3780376940841,61.274608176150544,3,98.80952380952381,60.38751254029596
VZ,Verizon,Communication Services,14.857142857142858,61.53269249074598,63.2617743702081,3,76.49572649572649,46.550536572698974
WAB,Wabtec,Industrials,30.26483259135181,74.3881359433912,63.65688008004715,3,81.33333333333333,56.10328287159672
WAT,Waters Corporation,Health Care,22.063117173979435,91.12995516224152,69.49596099465231,3,93.47619047619047,60.896344443624415
WBD,Warner Bros. Discovery,Communication Services,14.857142857142858,74.99223462781347,80.39002162496138,3,78.0,56.746466369972566
WDAY,"Workday, Inc.",Information Technology,38.434782608695656,81.74920571384331,61.346038067392094,3,87.64285714285714,60.51000879664369
WDC,Western Digital,Information Technology,35.12852365026278,74.70907764587896,83.12795603903217,3,83.83333333333334,64.32185244505797
WEC,WEC Energy Group,Utilities,28.800055617352616,1.7847120373851877,78.73788053931796,3,86.9230769230769,36.44088273135192
WELL,Welltower,Real Estate,11.704385026737963,24.1459433131741,54.45381526104417,3,85.52188552188552,30.10138120031874
WFC,Wells Fargo,Financials,68.15584415584415,58.27875134860867,29.65461847389558,3,83.53276353276352,52.0297379927828
WM,Waste Management,Industrials,28.12653813445579,63.499657145801,41.5895071057608,3,88.80952380952381,44.405234128672525
WMB,Williams Companies,Energy,37.60049474335189,70.99038895720658,79.30467547826554,3,83.33333333333333,62.631853059608
WMT,Walmart,Consumer Staples,13.862250100189494,70.96873009118721,64.89585517294692,3,77.16666666666666,49.90894512144121
WRB,W. R. Berkley Corporation,Financials,30.88311688311688,54.4067097227821,63.12048192771084,3,83.53276353276352,49.470102844536605
WSM,"Williams-Sonoma, Inc.",Consumer Discretionary,49.49862005519779,74.90504179674411,68.13915997625959,3,82.16666666666667,64.1809406094005
WST,West Pharmaceutical Services,Health Care,25.566391801554172,76.1205448082674,65.87671164104951,3,94.66666666666666,55.85454941695703
WTW,Willis Towers Watson,Financials,,71.86637622056449,48.99700930293753,2,71.64285714285714,60.43169276175101
WY,Weyerhaeuser,Real Estate,48.21818181818182,61.21847420269406,27.17232566630157,3,100.0,45.53632722905914
WYNN,Wynn Resorts,Consumer Discretionary,31.49912185330769,74.91370681247597,59.36826971217116,3,84.66666666666667,55.26036612598494
XEL,Xcel Energy,Utilities,29.052518671539804,0.0,73.57561501131681,3,86.08974358974358,34.20937789428554
XOM,ExxonMobil,Energy,35.70068027210884,71.02047793741602,29.95596461454382,3,91.78571428571428,45.55904094135622
XYL,Xylem Inc.,Industrials,50.04834371869025,74.58717789028765,63.95800201250037,3,93.47619047619047,62.864507873826085
XYZ,"Block, Inc.",Financials,14.18181818181818,73.12439998771569,41.82939266107709,3,91.0952380952381,43.04520361020365
YUM,Yum! Brands,Consumer Discretionary,45.50597976080957,74.93580599742211,52.590437852880136,3,89.30952380952381,57.6774078703706
ZBH,Zimmer Biomet,Health Care,29.203230513420884,93.6662948535415,42.05467130378753,3,89.30952380952381,54.9747322235833
ZBRA,Zebra Technologies,Information Technology,33.74104156712852,80.02565051216176,79.36949002386106,3,82.16666666666666,64.37872736771712
ZTS,Zoetis,Health Care,56.55047677220129,74.94017756929004,48.76338627566323,3,83.47619047619048,60.084680205718186
